AP	3/30	virusutbruddene
VG	3/31	arbeidslivet
DA	3/31	basert
AP	3/31	bombene
AP	3/31	dekningen
AP	3/31	dødeligheten
AP	3/31	forhandlingene
NL	3/31	hjemmetest
BT	3/31	infeksjoner
AP	3/31	jogger
AP	3/31	joggerskammen
SA	3/31	klassiker
DA	3/31	kollaps
DB	3/31	krisas
DA	3/31	krisegruppa
SA	3/31	lånet
DB	3/31	låst
VG	3/31	løslatte
DB	3/31	nummeret
DB	3/31	offeret
DA	3/31	sitasjonen
DB	3/31	sjefen
SA	3/31	sjø
DA	3/31	skatt
VG	3/31	testede
DB	3/31	testfeil
DA	3/31	tiltaksutvalget
DA	3/31	tiltakutvalget
DA	3/31	titak
AP	3/31	virkninger
SA	4/01	alvoret
VG	4/01	bøter
DB	4/01	challenge
AP	4/01	diktatoren
AA	4/01	fasen
DB	4/01	forbudet
AA	4/01	forelegg
AP	4/01	forskrifter
VG	4/01	hjemmetester
DA	4/01	hopp
AA	4/01	innleggelsene
AA	4/01	innrykket
DB	4/01	karteller
VG	4/01	kjeft
VG	4/01	kjefting
SA	4/01	kneika
VG	4/01	konsekvenserbrev
AA	4/01	kunst
AA	4/01	millioner
AP	4/01	mistenkte
DB	4/01	mobb
VG	4/01	mørketall
VG	4/01	nedstengning
VG	4/01	nedstengningen
DA	4/01	pandemier
VG	4/01	positiv
DN	4/01	preget
FV	4/01	prosjekt
AP	4/01	sjokkskadet
DB	4/01	slaget
AP	4/01	streik
SA	4/01	stripe
AP	4/01	trening
AA	4/01	utstilling
DA	4/01	vett
AP	4/01	viruspandemiens
DB	4/02	appen
FV	4/02	arrangement
SA	4/02	brif
VG	4/02	bønner
DB	4/02	bøtene
DA	4/02	detox
VG	4/02	døgn
VG	4/02	ekspert
AP	4/02	heltene
AP	4/02	karanteneregler
VG	4/02	konflikt
VG	4/02	krisetidene
DA	4/02	oppdatering
SA	4/02	orienteringen
DB	4/02	overskriftene
AA	4/02	pandemiutbruddet
DB	4/02	patienter
SA	4/02	sjekkliste
DN	4/02	statistikker
DA	4/02	tidens
AP	4/02	tiltakenes
DB	4/02	turnering
DA	4/02	tv
SA	4/02	virusbærere
AA	4/03	behovet
AP	4/03	benker
DA	4/03	borger
DB	4/03	bryggeriene
VG	4/03	bursdag
FV	4/03	flaks
FV	4/03	griseflaks
BT	4/03	helgen
BT	4/03	helgene
DB	4/03	innsatsgruppa
DB	4/03	innsatsgruppe
AA	4/03	kriminalitet
AA	4/03	kriminelle
DA	4/03	krisepakkene
BT	4/03	kroner
AA	4/03	martyrer
AA	4/03	reklame
BT	4/03	selvrapportering
DB	4/03	sentre
DB	4/03	smittepasienter
SA	4/03	spreding
AA	4/03	stans
DA	4/03	teststasjonen
VG	4/03	uttalelsene
SA	4/03	viros
DA	4/03	viruser
VG	4/04	avdelingene
AP	4/04	dikt
SA	4/04	jackpoten
VG	4/04	katastrofe
AP	4/04	kompensasjon
DA	4/04	nedstengingen
DB	4/04	prioriteringene
DB	4/04	prioriteringer
VG	4/04	rapporter
AP	4/04	rulling
DB	4/04	seng
BT	4/04	skole
BT	4/04	skolen
VG	4/04	smittespredning
BT	4/04	språket
VG	4/04	støttemidler
NL	4/04	symptom
DB	4/04	tilpasset
AP	4/04	vis
VG	4/05	baby
DB	4/05	bønn
VG	4/05	cruiset
VG	4/05	dietten
VG	4/05	idioti
BT	4/05	kjøring
VG	4/05	kropp
AP	4/05	meninger
VG	4/05	muren
VG	4/05	norsk
VG	4/05	oppussing
VG	4/05	påske
DB	4/05	rapportene
VG	4/05	sak
VG	4/05	skilsmisser
VG	4/05	sommer
VG	4/05	stikken
DB	4/05	viruskrisa
AA	4/05	virusreglene
DB	4/06	hjelpepakker
DA	4/06	karantenene
DB	4/06	medisinene
VG	4/06	mittede
DB	4/06	oppstyret
FV	4/06	pregede
