DB	20/03/20	tallene
SA	20/03/20	tapet
SA	20/03/20	troll
SA	20/03/20	trollet
DB	20/03/20	tørke
VG	20/03/20	utfordringen
BT	20/03/20	utrykninger
BT	20/03/20	utvalg
VG	20/03/20	utvalget
AP	20/03/20	versjon
AP	20/03/20	virusinfeksjonen
AP	20/03/20	viruskostyme
DN	20/03/20	virusspredningen
NL	20/03/20	økonomien
VG	20/03/21	advarsler
AA	20/03/21	bestemmelsene
AA	20/03/21	eksperter
DN	20/03/21	eksport
AA	20/03/21	forbud
AA	20/03/21	gruppen
VG	20/03/21	herjede
BT	20/03/21	hjerne
AP	20/03/21	lover
VG	20/03/21	lunger
VG	20/03/21	perspektiv
DB	20/03/21	redd
BT	20/03/21	resesjonen
VG	20/03/21	sammenheng
AA	20/03/21	smittebefengte
SA	20/03/21	smitteråd
AA	20/03/21	søk
AA	20/03/21	søkene
DB	20/03/21	tid
VG	20/03/21	tilstander
VG	20/03/21	utmattet
VG	20/03/21	virusmelding
DB	20/03/21	virusrelaterte
AP	20/03/22	dagboken
DN	20/03/22	husleie
AA	20/03/22	influensaen
VG	20/03/22	info
DB	20/03/22	kanselleringer
NL	20/03/22	kriser
DN	20/03/22	kriserammet
AA	20/03/22	kriseteam
DB	20/03/22	lut
VG	20/03/22	oppfordring
DA	20/03/22	pandemiet
DB	20/03/22	rammende
AA	20/03/22	smittetilfellet
VG	20/03/22	svindelbedrifter
VG	20/03/22	svindelforsøk
AA	20/03/22	tiltakspakke
AP	20/03/22	tilværelsen
AP	20/03/22	vegrere
DB	20/03/23	angrep
AP	20/03/23	annonser
VG	20/03/23	astrid
AA	20/03/23	bekjempelsens
VG	20/03/23	bildet
AP	20/03/23	brief
VG	20/03/23	diagnosen
VG	20/03/23	dødelighet
VG	20/03/23	eliten
SA	20/03/23	finte
VG	20/03/23	folketett
AP	20/03/23	forskningen
VG	20/03/23	gjengen
DA	20/03/23	konklusjonene
VG	20/03/23	sertifisert
VG	20/03/23	smitterne
AP	20/03/23	spesifikke
AA	20/03/23	statusen
